Date,Time,"Virtual Memory Committed [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core Clocks (avg) [MHz]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","Core Effective Clocks (avg) [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core Usage (avg) [%]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core Utility (avg) [%]","Core 0 Utility [%]","Core 1 Utility [%]","Core 2 Utility [%]","Core 3 Utility [%]","Total CPU Utility [%]","Core Ratios (avg) [x]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core Temperatures (avg) [°C]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core Distance to TjMAX (avg) [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core Thermal Throttling (avg) [Yes/No]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core Critical Temperature (avg) [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core Power Limit Exceeded (avg) [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU IA Cores [°C]","CPU Graphics [°C]","CPU System Agent [°C]","CPU Camera Unit (ISP) [°C]","iGPU VID [V]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","GPU Clock [MHz]","Imaging Unit (IMGU) Clock [MHz]","GPU D3D Usage [%]","GPU D3D Utilizations (avg) [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU Video Processing 1 Usage [%]","GPU D3D Memory Dynamic [MB]","Package C2 Residency [%]","Core C0 Residency (avg) [%]","Core 0 T0 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core C1 Residency (avg) [%]","Core 0 C1 Residency [%]","Core 1 C1 Residency [%]","Core 2 C1 Residency [%]","Core 3 C1 Residency [%]","Core C6 Residency (avg) [%]","Core 0 C6 Residency [%]","Core 1 C6 Residency [%]","Core 2 C6 Residency [%]","Core 3 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Command Rate [T]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
31.8.2022,11:57:11.556,6939,2356,74.6,6899,1116,86.0,10.2,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1995.2,1995.2,1995.2,1995.3,1995.3,1995.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.8,124.8,124.8,124.8,124.7,124.8,20,20,20,20,20,32,60,62,60,59,59,50,48,50,51,51,62,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,57,60,56,1.367,6.239,6.114,7.281,12.0,15.0,500.0,550.0,1.0,0.0,0.0,0.0,0.0,0.0,142,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,3.9,0.0,3.9,2.184,0.000,1882,897,0.0,0.0,0.0,0.000,0.000,82,2,1.116,0.000,82,2,1.116,0.000,0,0,0.000,0.000,0,
31.8.2022,11:57:13.616,6948,2347,74.7,6913,1102,86.2,10.2,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1995.3,1995.3,1995.3,1995.3,1995.3,1995.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.7,124.7,124.7,124.7,124.7,124.7,20,20,20,20,20,32,60,60,61,59,61,50,50,49,51,49,61,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,56,60,56,1.367,6.022,6.113,7.278,12.0,15.0,500.0,550.0,2.8,0.0,0.0,0.0,0.0,0.0,142,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,21.6,0.2,21.8,5.624,0.144,1893,897,0.0,0.0,0.0,0.000,0.000,82,2,5.526,0.000,82,2,5.526,0.000,0,0,0.000,0.000,0,
31.8.2022,11:57:15.731,6959,2336,74.8,6935,1080,86.5,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1995.3,1995.2,1995.2,1995.3,1995.3,1995.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.7,124.7,124.7,124.8,124.8,124.7,20,20,20,20,20,32,60,60,60,59,59,51,50,50,51,51,60,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,57,60,56,1.367,5.959,6.112,7.279,12.0,15.0,500.0,550.0,12.3,0.0,0.0,0.0,0.0,0.0,149,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,9.2,0.0,9.2,8.435,0.005,1910,897,0.0,0.0,0.0,0.000,0.000,82,2,6.006,3.141,82,2,6.006,3.141,0,0,0.000,0.000,0,
31.8.2022,11:57:17.800,6959,2336,74.8,6935,1080,86.5,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1995.2,1995.2,1995.2,1995.2,1995.2,1995.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.8,124.7,124.7,124.8,124.8,124.8,20,20,20,20,20,32,60,61,61,59,59,50,49,49,51,51,61,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,57,62,57,1.367,6.500,6.111,7.277,12.0,15.0,500.0,550.0,22.4,0.0,0.0,0.0,0.0,0.0,141,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.1,0.0,0.2,0.041,0.035,1910,897,0.0,0.0,0.0,0.000,0.000,82,2,1.273,0.060,82,2,1.273,0.060,0,0,0.000,0.000,0,
31.8.2022,11:57:19.860,6959,2336,74.8,6933,1081,86.5,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.6,1994.6,1994.6,1994.6,1994.6,1994.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.5,124.6,124.6,124.6,124.6,20,20,20,20,20,32,62,62,62,61,61,49,48,48,49,49,62,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,56,62,57,1.367,6.390,6.113,7.279,12.0,15.0,500.0,550.0,9.6,0.0,0.0,0.0,0.0,0.0,142,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.1,0.5,0.6,0.019,0.391,1910,898,0.0,0.0,0.0,0.000,0.000,82,2,1.296,0.061,82,2,1.296,0.061,0,0,0.000,0.000,0,
31.8.2022,11:57:21.930,6958,2336,74.8,6933,1082,86.4,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.8,1994.8,1994.8,1994.9,1994.8,1994.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.7,124.7,124.7,124.7,124.6,124.7,20,20,20,20,20,32,62,62,62,61,61,49,48,48,49,49,62,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,57,61,57,1.367,6.484,6.120,7.281,12.0,15.0,500.0,550.0,5.4,0.0,0.0,0.0,0.0,0.0,141,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.0,0.2,0.2,0.000,0.069,1910,898,0.0,0.0,0.0,0.000,0.000,82,2,2.602,0.000,82,2,2.602,0.000,0,0,0.000,0.000,0,
31.8.2022,11:57:24.007,6950,2345,74.7,6923,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.5,1994.5,1994.5,1994.6,1994.6,1994.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.6,124.6,124.6,124.6,124.6,20,20,20,20,20,32,62,62,62,61,61,49,48,48,49,49,62,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,58,60,57,1.367,6.360,6.117,7.281,12.0,15.0,500.0,550.0,9.7,0.0,0.0,0.0,0.0,0.0,141,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.5,0.2,0.7,0.256,0.150,1910,899,0.0,0.0,0.0,0.000,0.000,82,2,0.823,0.030,82,2,0.823,0.030,0,0,0.000,0.000,0,
31.8.2022,11:57:26.103,6950,2345,74.7,6922,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1995.3,1995.3,1995.3,1995.3,1995.3,1995.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.8,124.8,124.8,124.8,124.7,124.8,20,20,20,20,20,32,62,63,63,61,61,48,47,47,49,49,63,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,57,62,57,1.367,6.591,6.122,7.280,12.0,15.0,500.0,550.0,6.5,0.0,0.0,0.0,0.0,0.0,141,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.0,0.1,0.2,0.007,0.063,1910,899,0.0,0.0,0.0,0.000,0.000,82,2,0.922,0.000,82,2,0.922,0.000,0,0,0.000,0.000,0,
31.8.2022,11:57:28.183,6950,2345,74.7,6922,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.9,1994.9,1994.9,1994.9,1994.9,1994.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.7,124.7,124.7,124.7,124.8,124.7,20,20,20,20,20,32,62,63,63,61,61,48,47,47,49,49,63,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,57,61,57,1.367,6.647,6.122,7.280,12.0,15.0,500.0,550.0,0.4,0.0,0.0,0.0,0.0,0.0,141,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.033,1910,899,0.0,0.0,0.0,0.000,0.000,82,2,1.006,0.000,82,2,1.006,0.000,0,0,0.000,0.000,0,
31.8.2022,11:57:30.243,6949,2345,74.7,6922,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.5,1994.5,1994.5,1994.5,1994.5,1994.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.6,124.6,124.6,124.6,124.6,20,20,20,20,20,32,62,62,63,61,61,48,48,47,49,49,62,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,58,61,57,1.367,6.615,6.121,7.280,12.0,15.0,500.0,550.0,0.2,0.0,0.0,0.0,0.0,0.0,141,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1910,899,0.0,0.0,0.0,0.000,0.000,82,2,2.171,0.000,82,2,2.171,0.000,0,0,0.000,0.000,0,
31.8.2022,11:57:32.353,6949,2346,74.7,6923,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1995.1,1995.1,1995.1,1995.1,1995.1,1995.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.7,124.7,124.7,124.8,124.7,124.7,20,20,20,20,20,32,62,63,63,61,62,48,47,47,49,48,63,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,57,62,58,1.367,6.591,6.123,7.296,12.0,15.0,500.0,550.0,0.2,0.0,0.0,0.0,0.0,0.0,141,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.1,0.3,0.4,0.139,0.448,1911,900,0.0,0.0,0.0,0.000,0.000,82,2,0.970,0.000,82,2,0.970,0.000,0,0,0.000,0.000,0,
31.8.2022,11:57:34.443,6948,2347,74.7,6922,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.9,1994.8,1994.8,1994.9,1994.9,1994.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.7,124.7,124.7,124.7,124.7,124.7,20,20,20,20,20,32,63,63,63,63,61,48,47,47,47,49,63,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,58,62,58,1.367,6.632,6.122,7.302,12.0,15.0,500.0,550.0,0.2,0.0,0.0,0.0,0.0,0.0,141,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.0,0.2,0.2,0.000,0.111,1911,900,0.0,0.0,0.0,0.000,0.000,82,2,4.414,0.585,82,2,4.414,0.585,0,0,0.000,0.000,0,
31.8.2022,11:57:36.526,6948,2347,74.7,6922,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.7,1994.7,1994.7,1994.7,1994.7,1994.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.6,124.7,124.7,124.6,124.6,20,20,20,20,20,32,62,63,64,61,61,48,47,46,49,49,63,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,58,62,58,1.367,6.604,6.122,7.303,12.0,15.0,500.0,550.0,2.2,0.0,0.0,0.0,0.0,0.0,141,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1911,900,0.0,0.0,0.0,0.000,0.000,82,2,4.141,0.000,82,2,4.141,0.000,0,0,0.000,0.000,0,
31.8.2022,11:57:38.608,6948,2347,74.7,6922,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.6,1994.6,1994.6,1994.6,1994.6,1994.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.6,124.6,124.6,124.6,124.6,20,20,20,20,20,32,63,64,65,63,61,47,46,45,47,49,64,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,58,62,58,1.367,6.625,6.121,7.301,12.0,15.0,500.0,550.0,2.7,0.0,0.0,0.0,0.0,0.0,141,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.001,1911,900,0.0,0.0,0.0,0.000,0.000,82,2,8.610,0.000,82,2,8.610,0.000,0,0,0.000,0.000,0,
31.8.2022,11:57:40.683,6948,2347,74.7,6922,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.3,1994.3,1994.3,1994.4,1994.3,1994.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.5,124.6,124.6,124.6,124.6,20,20,20,20,20,32,63,64,63,63,63,47,46,47,47,47,64,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,59,62,58,1.367,6.623,6.121,7.303,12.0,15.0,500.0,550.0,6.6,0.0,0.0,0.0,0.0,0.0,141,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1911,900,0.0,0.0,0.0,0.000,0.000,82,2,2.846,0.000,82,2,2.846,0.000,0,0,0.000,0.000,0,
31.8.2022,11:57:42.743,6947,2347,74.7,6922,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.8,1994.8,1994.8,1994.8,1994.8,1994.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.7,124.7,124.7,124.7,124.6,124.7,20,20,20,20,20,32,62,62,62,61,61,49,48,48,49,49,62,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,59,62,59,1.367,6.598,6.123,7.304,12.0,15.0,500.0,550.0,5.5,0.0,0.0,0.0,0.0,0.0,141,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.1,0.3,0.4,0.031,0.198,1911,900,0.0,0.0,0.0,0.000,0.000,82,2,0.641,0.000,82,2,0.641,0.000,0,0,0.000,0.000,0,
31.8.2022,11:57:44.863,6947,2348,74.7,6922,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.5,1994.6,1994.5,1994.5,1994.5,1994.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.7,124.6,124.7,124.7,124.7,124.7,20,20,20,20,20,32,63,65,64,62,62,47,45,46,48,48,65,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,59,62,58,1.367,6.611,6.118,7.299,12.0,15.0,500.0,550.0,0.8,0.0,0.0,0.0,0.0,0.0,141,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.003,1911,900,0.0,0.0,0.0,0.000,0.000,82,2,1.928,0.000,82,2,1.928,0.000,0,0,0.000,0.000,0,
31.8.2022,11:57:46.987,6947,2348,74.7,6922,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.2,1993.2,1993.3,1993.3,1993.1,1993.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.5,124.5,124.4,124.5,124.5,20,20,20,20,20,32,63,63,64,63,61,47,47,46,47,49,63,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,59,63,58,1.367,6.606,6.117,7.303,12.0,15.0,500.0,550.0,5.4,0.0,0.0,0.0,0.0,0.0,141,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.0,0.2,0.2,0.000,0.075,1911,901,0.0,0.0,0.0,0.000,0.000,82,2,1.092,0.000,82,2,1.092,0.000,0,0,0.000,0.000,0,
31.8.2022,11:57:49.117,6947,2348,74.7,6922,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1991.4,1991.2,1991.2,1991.5,1991.6,1991.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.3,124.2,124.3,124.3,124.3,124.3,20,20,20,20,20,32,64,65,64,63,63,46,45,46,47,47,65,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,59,63,59,1.367,6.596,6.107,7.300,12.0,15.0,500.0,550.0,1.7,0.0,0.0,0.0,0.0,0.0,141,0.0,99.8,99.8,99.8,99.8,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.006,1911,901,0.0,0.0,0.0,0.000,0.000,82,2,2.251,0.000,82,2,2.251,0.000,0,0,0.000,0.000,0,
31.8.2022,11:57:51.187,6946,2348,74.7,6922,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1989.1,1989.2,1989.1,1989.2,1989.1,1989.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.2,124.2,124.2,124.2,124.2,124.2,20,20,20,20,20,32,64,64,64,63,63,47,46,46,47,47,64,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,59,62,59,1.367,6.605,6.102,7.305,12.0,15.0,500.0,550.0,8.0,0.0,0.0,0.0,0.0,0.0,141,0.0,99.7,99.7,99.7,99.7,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1911,901,0.0,0.0,0.0,0.000,0.000,82,2,1.963,0.060,82,2,1.994,0.060,0,0,0.000,0.000,0,
31.8.2022,11:57:53.294,6946,2349,74.7,6922,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,1975.0,2000.0,1900.0,2000.0,2000.0,100.0,533.3,1990.2,1990.1,1990.1,1990.3,1990.3,1990.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.2,124.2,124.2,124.2,124.2,124.2,20,20,19,20,20,32,63,64,62,63,63,47,46,48,47,47,64,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,59,63,59,1.367,6.579,6.102,7.307,12.0,15.0,500.0,550.0,2.8,0.0,0.0,0.0,0.0,0.0,141,0.0,99.8,99.8,99.8,99.8,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.001,1911,901,0.0,0.0,0.0,0.000,0.000,82,2,3.038,0.000,82,2,3.008,0.000,0,0,0.000,0.000,0,
31.8.2022,11:57:55.384,6946,2349,74.7,6922,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1988.8,1988.6,1988.7,1988.9,1988.9,1988.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.1,124.1,124.1,124.1,124.1,124.1,20,20,20,20,20,32,64,64,64,63,63,47,46,46,47,47,64,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,59,62,58,1.367,6.634,6.099,7.310,12.0,15.0,500.0,550.0,1.3,0.0,0.0,0.0,0.0,0.0,141,0.0,99.7,99.7,99.7,99.7,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1911,901,0.0,0.0,0.0,0.000,0.000,82,2,1.532,0.000,82,2,1.532,0.000,0,0,0.000,0.000,0,
31.8.2022,11:57:57.479,6946,2349,74.7,6922,1092,86.3,10.1,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1989.6,1989.5,1989.5,1989.7,1989.6,1989.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.3,124.3,124.2,124.3,124.3,124.3,20,20,20,20,20,32,64,64,64,63,63,47,46,46,47,47,64,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,58,63,59,1.367,6.602,6.100,7.305,12.0,15.0,500.0,550.0,7.9,0.0,0.0,0.0,0.0,0.0,141,0.0,99.7,99.7,99.7,99.7,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,49,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.027,1911,901,0.0,0.0,0.0,0.000,0.000,82,2,1.357,0.060,82,2,1.357,0.060,0,0,0.000,0.000,0,
