Date,Time,"Virtual Memory Committed [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Uncore VID [V]","SA VID [V]","Core Clocks (avg) [MHz]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","Core Effective Clocks (avg) [MHz]","Core 0 T0 Effective Clock [MHz]","Core 0 T1 Effective Clock [MHz]","Core 1 T0 Effective Clock [MHz]","Core 1 T1 Effective Clock [MHz]","Core 2 T0 Effective Clock [MHz]","Core 2 T1 Effective Clock [MHz]","Core 3 T0 Effective Clock [MHz]","Core 3 T1 Effective Clock [MHz]","Average Effective Clock [MHz]","Core Usage (avg) [%]","Core 0 T0 Usage [%]","Core 0 T1 Usage [%]","Core 1 T0 Usage [%]","Core 1 T1 Usage [%]","Core 2 T0 Usage [%]","Core 2 T1 Usage [%]","Core 3 T0 Usage [%]","Core 3 T1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core Utility (avg) [%]","Core 0 T0 Utility [%]","Core 0 T1 Utility [%]","Core 1 T0 Utility [%]","Core 1 T1 Utility [%]","Core 2 T0 Utility [%]","Core 2 T1 Utility [%]","Core 3 T0 Utility [%]","Core 3 T1 Utility [%]","Total CPU Utility [%]","Core Ratios (avg) [x]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core Temperatures (avg) [°C]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core Distance to TjMAX (avg) [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core Thermal Throttling (avg) [Yes/No]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core Critical Temperature (avg) [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core Power Limit Exceeded (avg) [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","Total System Power [W]","System Agent Power [W]","Rest-of-Chip Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","PCH Power [W]","GPU Clock [MHz]","GPU D3D Usage [%]","GPU D3D Utilizations (avg) [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU Video Processing 1 Usage [%]","GPU D3D Memory Dynamic [MB]","Current cTDP Level []","Package C2 Residency [%]","Package C3 Residency [%]","Package C6 Residency [%]","Core C0 Residency (avg) [%]","Core 0 T0 C0 Residency [%]","Core 0 T1 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 1 T1 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 2 T1 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 3 T1 C0 Residency [%]","Core C7 Residency (avg) [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","Gear Mode []","IA Limit Reasons (avg) [Yes/No]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT Limit Reasons (avg) [Yes/No]","GT: PROCHOT [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","Ring Limit Reasons (avg) [Yes/No]","RING: PROCHOT [Yes/No]","RING: Thermal Event [Yes/No]","RING: DDR RAPL [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Battery Voltage [V]","Remaining Capacity [Wh]","Charge Level [%]","Wear Level [%]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","iGPU VID [V]",
6.9.2022,16:44:0.228,15018,7783,65.8,7320,8440,46.4,35.9,1.231,1.225,1.235,1.217,1.247,0.916,0.821,4712.1,4712.1,4712.1,4712.1,4712.1,98.2,3534.1,666.7,134.5,121.2,215.8,50.4,117.6,31.6,1321.4,3340.8,666.7,13.2,2.2,3.0,1.5,0.7,1.5,0.0,27.8,69.1,69.1,13.2,100.0,36.7,7.5,6.5,10.6,2.5,6.1,1.4,73.2,185.6,36.7,48.0,48.0,48.0,48.0,48.0,36.0,63,62,64,53,71,38,38,36,47,29,72,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,58,13.915,10.513,0.029,20.498,1.764,0.080,34.0,57.0,0.541,98.2,0.1,0.0,0.0,0.0,0.0,0.0,415,2,0.0,0.0,0.0,14.9,4.1,2.9,8.1,1.2,2.9,1.5,27.9,70.2,68.4,91.9,85.1,93.9,2.6,785.4,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,26,97.0,No,No,2530,2607,0.0,2.5,2.5,0.000,0.059,69176,80809,17.117,62.305,100.0,0.0,8388,2016,2.480,0.117,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:44:2.295,15017,7783,65.8,7321,8440,46.4,35.9,1.192,1.072,1.232,1.215,1.250,0.918,0.823,4589.4,4221.3,4712.1,4712.1,4712.1,98.2,3534.1,657.0,322.9,59.5,1060.6,1034.2,307.9,309.1,1692.6,469.6,657.0,12.9,6.1,0.7,21.3,20.4,5.3,6.1,34.3,9.1,34.3,12.9,100.0,36.1,16.6,3.2,58.0,57.3,16.7,17.0,93.8,25.9,36.1,46.8,43.0,48.0,48.0,48.0,36.0,61,55,63,52,73,39,45,37,48,27,73,73,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,70,58,13.811,10.320,0.004,20.339,1.903,0.073,34.0,57.0,0.506,98.2,0.1,0.0,0.0,0.0,0.0,0.0,415,2,0.0,0.0,0.0,14.4,7.3,1.6,24.4,21.8,6.9,7.3,35.9,10.2,69.8,90.0,51.0,84.5,53.7,785.4,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,97.0,No,No,2530,2607,0.2,0.2,0.4,0.034,0.060,69176,80809,17.118,62.305,100.0,0.0,8388,2016,3.123,1.239,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:44:4.365,15048,7752,65.9,7352,8409,46.6,35.9,1.232,1.230,1.232,1.232,1.232,0.918,0.823,4722.8,4722.8,4722.8,4722.8,4722.8,98.4,3542.1,842.0,372.8,919.9,866.1,906.2,594.8,450.8,1182.6,1443.0,842.0,17.6,6.8,17.4,20.4,19.6,13.6,9.0,23.4,31.0,31.0,17.6,100.0,46.2,21.2,50.6,46.5,49.9,32.1,24.8,64.7,79.9,46.2,48.0,48.0,48.0,48.0,48.0,36.0,64,66,62,71,55,37,34,38,29,45,71,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,75,58,16.702,13.090,0.030,23.673,1.809,0.161,34.0,57.0,0.682,98.4,0.1,0.0,0.0,0.0,0.0,0.0,415,2,0.0,0.0,0.0,19.0,9.4,20.1,21.3,19.6,13.7,10.4,25.9,31.6,57.2,61.1,53.9,72.5,41.4,787.1,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,97.0,No,No,2530,2607,0.3,2.4,2.7,0.060,0.484,69176,80810,17.116,62.305,100.0,0.0,8388,2016,3.561,0.343,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:44:6.434,15048,7752,65.9,7352,8409,46.6,35.9,1.152,1.072,1.230,1.232,1.075,0.918,0.823,4476.8,4230.8,4722.8,4722.8,4230.8,98.4,3542.1,655.5,130.5,58.8,785.6,181.4,844.9,926.9,2288.5,27.7,655.5,12.9,1.5,0.0,15.0,3.7,17.2,18.7,47.3,0.0,47.3,12.9,100.0,35.8,5.2,3.1,42.5,9.8,46.5,51.4,126.9,1.3,35.8,45.5,43.0,48.0,48.0,43.0,36.0,61,59,60,71,55,39,41,40,29,45,71,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,74,74,58,13.607,10.303,0.015,20.111,1.762,0.075,34.0,57.0,0.460,98.4,0.1,0.0,0.0,0.0,0.0,0.0,415,2,0.0,0.0,0.0,14.4,3.0,1.5,19.5,3.9,18.1,20.0,48.5,0.9,69.3,93.9,72.2,60.9,50.1,787.1,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,26,97.0,No,No,2530,2607,0.0,0.2,0.2,0.000,0.003,69176,80810,17.116,62.305,100.0,0.0,8388,2016,5.016,0.144,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:44:8.490,15048,7752,65.9,7352,8409,46.6,35.9,1.230,1.220,1.235,1.217,1.247,0.918,0.823,4750.4,4750.4,4750.4,4750.4,4750.4,99.0,3562.8,676.7,181.1,227.7,600.8,700.4,187.9,779.0,676.1,2060.7,676.7,13.6,3.0,4.5,10.6,13.7,3.7,16.7,13.7,43.1,43.1,13.6,100.0,37.2,9.7,12.5,32.1,38.7,10.1,43.0,37.3,114.3,37.2,48.0,48.0,48.0,48.0,48.0,36.0,62,57,64,53,72,39,43,36,47,28,72,72,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,66,58,13.936,10.501,0.018,20.575,1.761,0.074,34.0,57.0,0.589,99.0,0.1,0.0,0.0,0.0,0.0,0.0,415,2,0.0,0.0,0.0,15.0,4.9,5.1,15.3,15.0,4.3,17.2,14.6,43.6,68.2,88.4,65.7,77.3,41.4,791.7,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,26,97.0,No,No,2530,2607,0.0,0.4,0.4,0.000,0.069,69176,80810,17.117,62.305,100.0,0.0,8388,2016,0.226,0.143,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:44:10.560,15048,7752,65.9,7352,8409,46.6,35.9,1.193,1.072,1.247,1.217,1.235,0.901,0.823,4626.7,4255.6,4750.4,4750.4,4750.4,99.0,3463.8,651.9,85.9,200.8,467.2,110.0,306.3,129.7,2971.2,944.1,651.9,12.9,0.7,4.5,7.6,1.5,6.1,2.2,61.3,19.0,61.3,12.9,100.0,35.8,3.8,11.0,24.8,5.8,16.6,7.0,164.9,52.4,35.8,46.8,43.0,48.0,48.0,48.0,35.0,61,54,78,53,59,39,46,22,47,41,78,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,75,58,13.591,10.329,0.015,20.025,1.756,0.069,34.0,57.0,0.426,99.0,0.1,0.0,0.0,0.0,0.0,0.0,415,2,0.0,0.0,0.0,14.4,2.4,4.5,13.1,2.4,6.8,3.5,62.5,20.0,69.4,92.0,79.6,88.1,17.7,791.7,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2530,2607,0.0,0.2,0.2,0.000,0.001,69176,80810,17.118,62.305,100.0,0.0,8388,2016,4.761,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:44:12.636,15050,7750,66.0,7354,8407,46.6,35.9,1.078,1.072,1.085,1.072,1.082,0.916,0.821,4294.2,4294.2,4294.2,4294.2,4294.2,99.9,3595.2,765.8,490.6,432.6,1614.2,982.1,114.9,234.2,295.8,1962.1,765.8,15.7,11.1,9.0,32.0,19.5,1.5,4.4,6.7,41.7,41.7,15.7,100.0,42.1,26.8,23.8,88.6,54.2,5.8,12.6,16.0,108.7,42.1,43.0,43.0,43.0,43.0,43.0,36.0,70,58,90,53,78,30,42,10,47,22,91,90,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,76,76,60,15.756,12.210,0.020,22.482,1.788,0.086,34.0,57.0,0.666,99.9,0.1,0.0,0.0,0.0,0.0,0.0,364,2,0.0,0.0,0.0,16.8,11.3,9.4,35.7,21.0,3.0,5.9,6.6,41.8,63.7,77.1,38.1,88.6,50.9,798.9,8.00,22,22,22,52,74,560,1,1,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2530,2607,0.3,0.3,0.6,0.025,0.023,69176,80810,17.117,62.305,100.0,0.0,8388,2016,0.091,0.078,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:44:14.701,15049,7751,66.0,7354,8406,46.6,35.9,1.192,1.072,1.232,1.217,1.247,0.918,0.823,4668.7,4294.2,4793.6,4793.6,4793.6,99.9,3595.2,766.4,201.5,141.0,592.6,241.0,423.2,2160.8,733.0,1637.8,766.4,15.7,3.7,2.2,11.3,4.5,9.0,46.2,15.0,33.3,46.2,15.7,100.0,42.1,10.2,7.6,31.6,13.1,23.3,119.8,40.2,90.8,42.1,46.8,43.0,48.0,48.0,48.0,36.0,61,55,63,53,72,39,45,37,47,28,72,72,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,67,58,15.558,12.164,0.037,22.205,1.776,0.084,40.0,57.0,0.510,99.9,0.1,0.0,0.0,0.0,0.0,0.0,364,2,0.0,0.0,0.0,17.0,5.1,3.4,15.7,5.4,9.3,46.1,16.1,35.1,63.4,90.4,72.3,42.4,48.3,798.9,8.00,22,22,22,52,74,560,1,1,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2530,2607,0.1,0.2,0.3,0.001,0.019,69176,80810,17.118,62.305,100.0,0.0,8388,2016,4.829,0.051,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:44:16.779,15049,7752,66.0,7341,8420,46.5,35.9,1.231,1.222,1.237,1.217,1.245,0.918,0.823,4711.2,4711.2,4711.2,4711.2,4711.2,98.1,3533.4,704.5,437.4,645.8,1001.5,481.5,105.2,662.8,1735.8,565.7,704.5,14.6,12.7,9.8,18.0,9.8,2.2,15.0,38.3,11.3,38.3,14.6,100.0,38.7,24.4,35.5,54.3,26.5,5.3,36.5,96.0,31.3,38.7,48.0,48.0,48.0,48.0,48.0,36.0,63,59,69,53,69,38,41,31,47,31,69,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,72,72,59,14.887,11.097,0.023,21.802,1.798,0.132,40.0,57.0,0.888,98.1,0.1,0.0,0.0,0.0,0.0,0.0,364,2,0.0,0.0,0.0,15.6,10.2,14.0,23.6,10.3,2.7,14.9,36.8,12.3,67.3,74.8,61.5,80.8,51.9,785.2,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2530,2607,0.5,18.6,19.1,0.005,2.832,69176,80816,17.117,62.305,100.0,0.0,8388,2016,0.026,0.072,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:44:18.840,15019,7781,65.8,7334,8427,46.5,35.9,1.193,1.072,1.235,1.217,1.247,0.918,0.823,4588.5,4220.4,4711.2,4711.2,4711.2,98.1,3533.4,666.4,148.1,69.1,334.8,47.3,140.1,113.5,3404.8,1073.6,666.4,13.2,1.5,1.5,6.8,0.0,1.5,1.5,71.2,21.8,71.2,13.2,100.0,36.5,6.8,3.7,17.3,2.4,7.3,6.0,189.1,59.5,36.5,46.8,43.0,48.0,48.0,48.0,36.0,61,55,64,53,71,39,45,36,47,29,72,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,71,71,58,13.989,10.555,0.020,20.598,1.760,0.078,40.0,57.0,0.585,98.1,0.1,0.0,0.0,0.0,0.0,0.0,364,2,0.0,0.0,0.0,14.7,3.7,1.8,10.4,1.1,3.4,3.2,71.6,22.6,68.1,93.4,81.1,91.6,6.2,785.2,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,25,97.0,No,No,2530,2607,0.2,0.3,0.5,0.025,0.101,69176,80816,17.117,62.305,100.0,0.0,8388,2016,8.291,3.067,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:44:20.910,15019,7782,65.8,7334,8426,46.5,35.9,1.230,1.222,1.235,1.215,1.247,0.918,0.823,4721.4,4721.4,4721.4,4721.4,4721.4,98.4,3541.0,651.1,166.5,87.5,339.8,371.0,38.2,48.2,3284.2,873.7,651.1,12.9,1.5,2.2,5.3,6.8,0.0,0.7,68.9,17.4,68.9,12.9,100.0,35.8,9.0,4.7,17.7,20.4,1.6,2.4,182.4,48.3,35.8,48.0,48.0,48.0,48.0,48.0,36.0,62,58,64,52,72,39,42,36,48,28,72,72,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,77,77,58,13.680,10.329,0.016,20.214,1.753,0.070,40.0,57.0,0.516,98.4,0.1,0.0,0.0,0.0,0.0,0.0,364,2,0.0,0.0,0.0,14.5,4.6,2.2,10.3,8.0,1.2,1.9,69.1,18.4,68.2,91.7,77.0,95.2,8.8,786.9,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2530,2607,0.2,0.2,0.4,0.033,0.067,69177,80816,17.116,62.305,100.0,0.0,8388,2016,0.276,0.056,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:44:22.970,15019,7782,65.8,7334,8427,46.5,35.9,1.151,1.072,1.235,1.215,1.080,0.918,0.823,4475.5,4229.6,4721.4,4721.4,4229.6,98.4,3541.0,661.6,115.1,49.7,411.3,157.4,88.3,47.4,1087.7,3336.0,661.6,13.5,1.5,1.5,8.3,2.2,2.2,0.0,22.7,69.6,69.6,13.5,100.0,36.3,5.3,2.6,21.5,8.5,4.5,2.4,60.2,185.4,36.3,45.5,43.0,48.0,48.0,43.0,36.0,61,55,64,53,72,39,45,36,47,28,72,72,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,77,77,58,13.865,10.445,0.017,20.489,1.771,0.074,34.0,57.0,0.565,98.4,0.1,0.0,0.0,0.0,0.0,0.0,364,2,0.0,0.0,0.0,14.7,3.2,1.3,12.0,3.5,2.3,1.8,22.9,70.2,68.6,93.7,79.5,94.0,7.4,786.9,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2530,2607,0.1,2.6,2.7,0.075,0.230,69177,80817,17.116,62.305,100.0,0.0,8388,2016,5.164,0.131,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:44:25.040,15019,7782,65.8,7333,8427,46.5,35.9,1.230,1.227,1.227,1.232,1.232,0.918,0.823,4699.4,4699.4,4699.4,4699.4,4699.4,97.9,3524.5,650.1,93.1,272.7,370.7,365.7,899.5,976.6,2190.9,32.2,650.1,13.3,3.7,5.3,6.0,7.5,18.1,20.3,45.8,0.0,45.8,13.3,100.0,35.8,5.4,15.0,19.4,20.1,49.7,54.0,121.3,1.6,35.8,48.0,48.0,48.0,48.0,48.0,36.0,62,64,58,71,55,38,36,42,29,45,71,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,73,73,58,13.606,10.327,0.017,20.058,1.758,0.069,34.0,57.0,0.441,97.9,0.1,0.0,0.0,0.0,0.0,0.0,364,2,0.0,0.0,0.0,14.4,3.0,6.0,10.9,7.8,19.1,21.0,46.4,1.0,69.3,89.8,76.6,59.0,52.0,783.2,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,25,97.0,No,No,2530,2607,0.0,0.2,0.2,0.000,0.047,69177,80817,17.118,62.305,100.0,0.0,8388,2016,0.103,0.071,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:44:27.105,15046,7755,65.9,7340,8420,46.5,35.9,1.077,1.072,1.082,1.072,1.082,0.918,0.823,4209.9,4209.9,4209.9,4209.9,4209.9,97.9,3524.5,708.2,353.2,49.2,995.9,340.4,371.8,1550.8,1959.1,45.4,708.2,14.3,6.0,0.0,18.9,7.5,6.7,33.3,41.6,0.0,41.6,14.3,100.0,38.8,18.1,2.5,54.1,18.6,20.1,86.0,108.4,2.3,38.8,43.0,43.0,43.0,43.0,43.0,36.0,67,58,81,55,75,33,42,19,45,25,81,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,76,76,59,14.450,10.989,0.017,21.038,1.774,0.095,34.0,57.0,0.600,97.9,0.1,0.0,0.0,0.0,0.0,0.0,364,2,0.0,0.0,0.0,15.7,8.1,1.4,23.8,7.3,8.3,33.1,42.0,1.3,66.7,88.6,64.4,57.5,56.2,783.2,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,25,97.0,No,No,2530,2607,0.1,0.4,0.6,0.003,0.093,69177,80817,17.117,62.305,100.0,0.0,8388,2016,4.774,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:44:29.173,15113,7687,66.2,7408,8353,47.0,35.9,1.120,1.075,1.247,1.075,1.082,0.896,0.821,4430.5,4305.4,4806.0,4305.4,4305.4,100.1,3504.4,1207.9,575.3,384.7,3165.2,541.0,924.3,853.8,1325.8,1893.1,1207.9,25.3,11.3,9.0,61.3,11.3,17.4,17.4,32.5,42.4,61.3,25.3,100.0,66.3,30.2,20.6,175.0,29.8,50.3,47.0,72.6,105.0,66.3,44.3,43.0,48.0,43.0,43.0,35.0,70,64,79,60,75,31,36,21,40,25,79,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,61,24.930,21.181,0.018,32.739,1.923,0.402,34.0,57.0,0.650,100.1,0.1,0.0,0.0,0.0,0.0,0.0,364,2,0.0,0.0,0.0,27.0,14.4,9.5,68.7,11.8,20.9,19.3,29.8,41.7,40.5,71.7,3.8,56.2,30.4,801.0,8.00,22,22,22,52,74,560,1,1,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,25,97.0,No,No,2530,2607,0.1,0.6,0.7,0.009,0.110,69177,80817,17.118,62.305,100.0,0.0,8388,2016,0.851,0.260,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:44:31.241,15021,7779,65.8,7334,8426,46.5,35.9,1.154,1.072,1.077,1.217,1.250,0.916,0.821,4555.7,4305.4,4305.4,4806.0,4806.0,100.1,3604.5,838.2,525.2,256.1,1345.4,732.6,277.8,169.5,825.9,2573.4,838.2,16.9,12.1,4.5,27.2,13.6,3.0,1.5,18.1,55.3,55.3,16.9,100.0,45.9,28.0,13.7,73.6,40.4,14.4,8.8,45.6,142.8,45.9,45.5,43.0,43.0,48.0,48.0,36.0,62,56,65,53,74,38,44,35,47,26,74,74,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,68,68,60,16.607,13.186,0.018,23.495,1.855,0.190,40.0,57.0,0.447,100.1,0.1,0.0,0.0,0.0,0.0,0.0,364,2,0.0,0.0,0.0,18.8,12.3,6.1,31.1,15.6,6.7,4.9,18.0,55.4,59.1,78.5,45.7,85.3,26.9,801.0,8.00,22,22,22,52,74,560,1,1,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,25,97.0,No,No,2530,2607,0.2,0.2,0.4,0.120,0.045,69177,80817,17.117,62.305,100.0,0.0,8388,2016,5.271,0.148,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
